code,street,lat,lon,name
54299,Ang Mo Kio Ave 3,1.368901527,103.8583266,Opp Blk 565
54301,Ang Mo Kio Ave 3,1.370195005,103.8628468,Blk 5022
54309,Ang Mo Kio Ave 3,1.369888353,103.863066,Opp Blk 5022
54311,Ang Mo Kio Ave 8,1.361436108,103.8525751,Blk 332
54319,Ang Mo Kio Ave 8,1.362059691,103.8530548,Opp Christ The King Ch
54321,Ang Mo Kio Ave 8,1.363984674,103.8523779,Blk 354
54329,Ang Mo Kio Ave 8,1.364497725,103.8524798,Blk 420
54331,Ang Mo Kio Ave 8,1.367194737,103.8505685,Blk 346
54339,Ang Mo Kio Ave 8,1.367844701,103.8505797,Blk 422
54341,Ang Mo Kio Ave 8,1.374621421,103.8478247,Opp Blk 504
54349,Ang Mo Kio Ave 8,1.374773333,103.8481053,Blk 504
54351,Ang Mo Kio Ave 5,1.376477779,103.8500347,Nanyang Poly
54359,Ang Mo Kio Ave 5,1.376153348,103.8499921,Blk 502
54369,Ang Mo Kio Ind Pk 1,1.358746389,103.8558828,Opp Blk 4025
54371,Ang Mo Kio Ave 10,1.362383063,103.8556828,Blk 409 Mkt/FC
54379,Ang Mo Kio Ave 10,1.362889989,103.855948,Blk 475
54381,Ang Mo Kio Ave 10,1.365741674,103.8560862,Blk 443
54389,Ang Mo Kio Ave 10,1.366389736,103.8566054,Blk 465
54391,Ang Mo Kio Ave 8,1.371619722,103.8482886,Aft Ang Mo Kio Int
54399,Ang Mo Kio Ave 8,1.371373023,103.8486611,Bef Ang Mo Kio Stn Exit B
54401,Ang Mo Kio St 52,1.372946681,103.8516353,Blk 522
54409,Ang Mo Kio St 52,1.372708333,103.8521389,Opp Blk 522
54411,Ang Mo Kio St 52,1.372353056,103.8542292,Blk 527
54419,Ang Mo Kio St 52,1.372061678,103.8548909,Opp Blk 527
54429,Ang Mo Kio St 54,1.370344,103.85818,Blk 561
54439,Ang Mo Kio St 54,1.373284742,103.8571539,Blk 549
54441,Ang Mo Kio St 53,1.374181695,103.8507692,Blk 507
54449,Ang Mo Kio St 53,1.374608105,103.8508896,Opp Blk 507
54451,Ang Mo Kio Ave 5,1.377235018,103.8405965,Blk 643
54459,Ang Mo Kio Ave 5,1.376933361,103.841201,Blk 151
54461,Ang Mo Kio Ave 5,1.377479971,103.8433994,Blk 649
54469,Ang Mo Kio Ave 5,1.37720167,103.8434968,Opp Blk 649
54471,Ang Mo Kio Ave 5,1.376134708,103.8532966,Opp Blk 538
54479,Ang Mo Kio Ave 5,1.375793351,103.8532004,Blk 538
54481,Ang Mo Kio Ave 5,1.375994979,103.8557653,Ite Coll Ctrl
54489,Ang Mo Kio Ave 5,1.375675,103.855423,Opp Ite Coll Ctrl
54491,Ang Mo Kio Ave 5,1.377171653,103.8601032,Aft CTE
54499,Ang Mo Kio Ave 5,1.377008067,103.8605536,Bef CTE
54501,Ang Mo Kio Ave 5,1.377871389,103.8626631,Opp AMK Ind Pk 2
54509,Ang Mo Kio Ave 5,1.377588358,103.8625705,Aft Blk 5000
54511,Ang Mo Kio Ind Pk 2,1.372192,103.863322,Blk 5032
54519,Ang Mo Kio Ind Pk 2,1.372117,103.864539,Extra Space
54521,Ang Mo Kio Ind Pk 2,1.373426407,103.8628875,Blk 5046
54529,Ang Mo Kio Ind Pk 2,1.373359729,103.8630362,Opp Blk 5043
54531,Bishan Rd,1.358399743,103.8513269,OPP BISHAN PK
54539,Bishan Rd,1.358571111,103.8510481,BISHAN PK
54571,Ang Mo Kio Ave 10,1.37425473,103.8549193,Blk 532
54579,Ang Mo Kio Ave 10,1.374878174,103.8548308,Blk 540
54581,Ang Mo Kio Ave 10,1.371058333,103.8566583,Blk 574
54589,Ang Mo Kio Ave 10,1.371734416,103.8567189,Blk 555
54591,Ang Mo Kio Ind Pk 2,1.375306667,103.8617739,Opp Blk 5060
54599,Ang Mo Kio Ind Pk 2,1.374894722,103.8618014,Blk 5056
54601,Ang Mo Kio Ave 10,1.359421389,103.8551458,Townsville Pr Sch
54609,Ang Mo Kio Ave 10,1.359357778,103.8552925,Opp Townsville Pr Sch
54611,Ang Mo Kio Ave 1,1.364894705,103.8405742,BLK 220
54619,Ang Mo Kio Ave 1,1.364671684,103.8405029,OPP BLK 220
54621,Ang Mo Kio Ave 1,1.365953312,103.8377307,BLK 223
54629,Ang Mo Kio Ave 1,1.36558807,103.8380167,OPP BLK 223
54631,Ang Mo Kio Ind Pk 2,1.377021667,103.8669752,Bef Ang Mo Kio Ind Pk 2A
54641,Ang Mo Kio Ind Pk 2,1.375739674,103.8646091,Sing Ind Cplx
54651,Ang Mo Kio Ave 5,1.378542757,103.8655186,Opp Techplace 2
54659,Ang Mo Kio Ave 5,1.37834008,103.8668627,Techplace 2
55011,Yio Chu Kang Rd,1.382262,103.835704,Bef Lentor Stn Exit 5
55019,Yio Chu Kang Rd,1.382212,103.836047,Aft Lentor Stn Exit 4
55021,Yio Chu Kang Rd,1.385701178,103.8387271,OPP SEASONS PK
55029,Yio Chu Kang Rd,1.385651937,103.8391711,SEASONS PK
55031,Yio Chu Kang Rd,1.389447742,103.8436033,Opp NCS Hub
55039,Yio Chu Kang Rd,1.389157323,103.8438314,NCS Hub
55041,Yio Chu Kang Rd,1.391224067,103.846028,Aft AMK St 64/Apple SG
55049,Yio Chu Kang Rd,1.391105477,103.8465928,Bef AMK St 64/Apple SG
55051,Yio Chu Kang Rd,1.3924,103.848962,Opp ST Electronics
55059,Yio Chu Kang Rd,1.392082265,103.8490952,ST Electronics
55071,Yio Chu Kang Rd,1.392462741,103.8526183,Bef Econ Medicare Ctr
55079,Yio Chu Kang Rd,1.391952,103.853366,Aft Econ Medicare Ctr
55081,Yio Chu Kang Rd,1.391771334,103.8559733,Opp Sunrise Gdns
55089,Yio Chu Kang Rd,1.391294037,103.856304,Aft Sunrise Gdns
55101,Yio Chu Kang Rd,1.390940142,103.8596792,Opp Serenity Pk
55109,Yio Chu Kang Rd,1.390494473,103.8599335,Serenity Pk
55111,Ang Mo Kio Ave 5,1.376955563,103.8377737,Blk 180
55119,Ang Mo Kio Ave 5,1.377285307,103.8378471,Blk 617
55121,Ang Mo Kio Ave 5,1.379431389,103.8351978,Opp Blk 604
55129,Ang Mo Kio Ave 5,1.37955302,103.8354994,Blk 604
55131,Ang Mo Kio Ave 4,1.37986282,103.8396597,BLK 612
55139,Ang Mo Kio Ave 4,1.378940116,103.8400749,BLK 641
55141,Ang Mo Kio Ave 4,1.381513056,103.8390206,OPP BLK 622
55149,Ang Mo Kio Ave 4,1.381476389,103.8392681,BLK 622
55151,Ang Mo Kio Ave 9,1.383394401,103.8403312,Ang Mo Kio Comm Hosp
55159,Ang Mo Kio Ave 9,1.383362,103.84065,Opp Ang Mo Kio Comm Hosp
55169,Ang Mo Kio St 61,1.381236392,103.8410023,Opp Yio Chu Kang Cc
55171,Ang Mo Kio Ave 6,1.385783333,103.8429056,Castle Green
55179,Ang Mo Kio Ave 6,1.385991667,103.8431694,Opp Castle Green
55181,Ang Mo Kio Ave 6,1.381432514,103.8438923,Opp Yio Chu Kang Stn
55189,Ang Mo Kio Ave 6,1.382955556,103.844225,Yio Chu Kang Stn
55199,Ang Mo Kio St 61,1.379524768,103.8426632,Blk 645
55201,Ang Mo Kio Ave 6,1.37859114,103.8443777,Aft Blk 648
55209,Ang Mo Kio Ave 6,1.378631667,103.8446844,Opp Blk 646
55211,Ang Mo Kio St 62,1.386216,103.845539,Aft Ang Mo Kio Fire Stn
55219,Ang Mo Kio St 62,1.385607252,103.8459306,Bef Ang Mo Kio Ave 9
55221,Ang Mo Kio St 64,1.387790028,103.8462112,Aft Ang Mo Kio St 62
55229,Ang Mo Kio St 64,1.38851043,103.8459157,Bef Ang Mo Kio St 62
55231,Ang Mo Kio St 63,1.385760939,103.8483169,Liuxun Sanhemiao Tp
55239,Ang Mo Kio St 63,1.386997778,103.8480411,Bef AMK St 64
55241,Lentor Ave,1.389545,103.840319,Aft Yio Chu Kang Rd
55249,Lentor Ave,1.389538,103.84068,Bef Yio Chu Kang Rd
55251,Lentor Ave,1.390936005,103.8388558,Countryside Est
55259,Lentor Ave,1.39143,103.838608,Opp Countryside Est
55261,Lentor Ave,1.39203,103.836929,Bullion Pk Condo
55269,Lentor Ave,1.39267,103.836298,Opp Bullion Pk Condo
55281,Lentor Ave,1.398136957,103.8288132,Aft SLE
55289,Lentor Ave,1.398443393,103.8290392,LP 94
55301,Ang Mo Kio Ave 9,1.384251667,103.8444567,AMK Police Div HQ
55309,Ang Mo Kio Ave 9,1.384084,103.844597,Opp AMK Police Div HQ
55311,Ang Mo Kio Ave 9,1.384303578,103.8468397,Opp Yio Chu Kang Stadium
55319,Ang Mo Kio Ave 9,1.384086699,103.8467826,Yio Chu Kang Stadium
55321,Ang Mo Kio Ave 8,1.378363333,103.8472253,Opp Nanyang Poly
55329,Ang Mo Kio Ave 8,1.379019701,103.8472253,Nanyang Poly
55331,Lentor Loop,1.386922462,103.837141,Aft Lentor Gr
55339,Lentor Loop,1.38708226,103.8371164,Aft Florissa Pk
55341,Lentor Dr,1.384975,103.836684,Lentor Stn Exit 3
55349,Lentor Dr,1.384791442,103.8364931,Lentor Stn Exit 5
55351,Lentor Rd,1.389736788,103.836964,Opp Fudu Wk P/G
55361,Lentor Loop,1.389836856,103.838605,Countryside Gdn P/G
55371,Lentor Loop,1.388614367,103.8344045,Aft Lentor St
55381,Lentor Loop,1.38990417,103.8362464,Bef Bullion Pk
55509,Ang Mo Kio Ave 8,1.381132415,103.8455559,Yio Chu Kang Int
56011,Upp Thomson Rd,1.36865,103.828321,Bef adana at thomson
56019,Upp Thomson Rd,1.369486,103.828616,Bef Ang Mo Kio Ave 1
56021,Upp Thomson Rd,1.372666,103.82843,Opp Sembawang Hills FC
56029,Upp Thomson Rd,1.373595,103.8287,Bef Sembawang Hills Fc
56031,Upp Thomson Rd,1.376956667,103.8282253,Bef Yio Chu Kang Rd
56039,Upp Thomson Rd,1.376730556,103.8284839,Aft Yio Chu Kang Rd
56041,Upp Thomson Rd,1.379094,103.827593,Opp Meadows @ Peirce
56049,Upp Thomson Rd,1.379456389,103.8276883,Meadows @ Peirce
56051,Upp Thomson Rd,1.38249473,103.825764,Opp Tagore Rd
56059,Upp Thomson Rd,1.382688058,103.8260455,Bef Tagore Rd
56061,Upp Thomson Rd,1.385154,103.822865,Aft Tagore Dr
56069,Upp Thomson Rd,1.385304995,103.8232088,Bef Tagore Dr
56071,Upp Thomson Rd,1.387177444,103.8196482,Bef Old Upp Thomson Rd
56079,Upp Thomson Rd,1.38756641,103.8195979,Aft Old Upp Thomson Rd
56081,Upp Thomson Rd,1.391569,103.818216,Bef SLE
56089,Upp Thomson Rd,1.392050912,103.8186111,Aft SLE
56091,Upp Thomson Rd,1.3962,103.818459,Springleaf Stn Exit 3
56099,Upp Thomson Rd,1.396068178,103.8188299,Springleaf Stn Exit 2
56191,Yio Chu Kang Rd,1.378798333,103.8294408,Teachers' Housing Est
56199,Yio Chu Kang Rd,1.378923333,103.8300364,Aft Thomson Hills Dr
56201,Yio Chu Kang Rd,1.380593816,103.8322476,Aft Munshi Abdullah Ave
56209,Yio Chu Kang Rd,1.380318633,103.8324031,Bef Thomson Hills Dr
56241,Ang Mo Kio Ave 2,1.371991667,103.8332083,St. Nicholas Girls'
56249,Ang Mo Kio Ave 2,1.372958319,103.8330111,Opp St. Nicholas Girls'
56251,Ang Mo Kio Ave 2,1.376374722,103.8344186,Opp Horizon Gdns
56259,Ang Mo Kio Ave 2,1.376844444,103.8348403,Horizon Gdns
56261,Ang Mo Kio Ave 1,1.367859,103.831724,Aft Ang Mo Kio Ave 2
56269,Ang Mo Kio Ave 1,1.367418354,103.832334,BEF Ang mo kio avenue 2
56289,Ang Mo Kio Ave 2,1.370231678,103.8323266,Bef Shangri-La Wk
57011,Upp Thomson Rd,1.400157254,103.8171721,Opp Springleaf Nature Pk
57019,Upp Thomson Rd,1.400562609,103.8173447,Springleaf Nature Pk
57021,Sembawang Rd,1.404140741,103.8183424,Forest Hills Condo
57029,Sembawang Rd,1.403962906,103.8186226,Aft The Springside
57031,Sembawang Rd,1.40705412,103.8201226,Nee Soon Driclad Ctr
57039,Sembawang Rd,1.4061175,103.8199872,SPIRITUAL GRACE PRESBY CH
57041,Sembawang Rd,1.410692683,103.8219231,Nee Soon HQ 22 SIB
57049,Sembawang Rd,1.410820278,103.8223353,Opp Nee Soon HQ 22 SIB
57051,Sembawang Rd,1.415206,103.8233905,Aft Sembawang Air Base
57059,Sembawang Rd,1.414727778,103.8235655,Opp Sembawang Air Base
57061,Sembawang Rd,1.419905,103.8245465,Dieppe Barracks
57069,Sembawang Rd,1.418965927,103.8246055,Opp Dieppe Barracks
57071,Sembawang Rd,1.424958,103.8255225,Opp Khatib Camp
57079,Sembawang Rd,1.424438602,103.8256679,Khatib Camp
57081,Sembawang Rd,1.427536111,103.8265547,Opp Blk 713
57089,Sembawang Rd,1.427405009,103.8268567,Blk 713
57111,Sembawang Rd,1.431236226,103.8265494,Opp Blk 101
57119,Sembawang Rd,1.431302571,103.8268877,Blk 101
57121,Sembawang Rd,1.433450833,103.8263113,Opp Blk 115B
57129,Sembawang Rd,1.434186569,103.8264145,Blk 114
57131,Sembawang Rd,1.438084138,103.8252975,Opp Jln Kemuning
57139,Sembawang Rd,1.437956621,103.8255963,Aft Jln Kemuning
57141,Mandai Rd,1.402482551,103.8169623,Bef Upp Thomson Rd
57149,Mandai Rd,1.402368163,103.8168955,Aft Upp Thomson Rd
58009,Sembawang Vista,1.447481793,103.8194139,Sembawang Int
58011,Sembawang Rd,1.441356114,103.8241875,Opp Sembawang Shop Ctr
58019,Sembawang Rd,1.44085,103.824719,Aft Sembawang Shop Ctr
58021,Sembawang Rd,1.44324137,103.8236786,Opp The Nautical
58029,Sembawang Rd,1.443159194,103.8239851,The Nautical
58031,Sembawang Rd,1.4462869,103.8250487,Opp Canberra Dr
58039,Sembawang Rd,1.4467419,103.8258,Bef Canberra Dr
58041,Sembawang Rd,1.449393465,103.8268558,Blk 590C
58049,Sembawang Rd,1.449195252,103.8270354,Opp Blk 590C
58051,Sembawang Rd,1.450879722,103.8284308,Blk 592C
58059,Sembawang Rd,1.450790077,103.828663,Opp Blk 592C
58061,Sembawang Rd,1.452964231,103.8311063,Opp Blk 101A
58069,Sembawang Rd,1.452187,103.830428,Opp Durban Rd
58071,Sembawang Rd,1.455284221,103.8338898,Bef Jln Basong
58079,Sembawang Rd,1.455004462,103.8338122,Aft Jln Basong
58081,Sembawang Rd,1.458251944,103.8359461,Opp Jln Janggus
58089,Sembawang Rd,1.458732559,103.8365422,Aft Andrews Ave
58091,Sembawang Rd,1.46211498,103.8379192,Sembawang Pk
58099,Sembawang Rd,1.460299,103.837391,Opp Sembawang Pk
58101,Canberra Rd,1.446672778,103.8228228,Blk 311
58109,Canberra Rd,1.446676079,103.823093,Opp Blk 311
58111,Canberra Rd,1.450962723,103.8207523,Blk 351 CP
58119,Canberra Rd,1.450999255,103.8210232,Blk 502A
58121,Canberra Rd,1.453291155,103.8192948,Blk 424A CP
58129,Canberra Rd,1.452842161,103.8198822,Blk 508 CP
58131,Canberra Rd,1.456253333,103.82046,Aft Assyafaah Mque
58139,Canberra Rd,1.456375644,103.8207457,Bef Assyafaah Mque
58141,Admiralty Rd West,1.463365158,103.8165318,Sembawang Camp
58149,Admiralty Rd West,1.461903592,103.8178892,Opp Sembawang Shipyard G 8
58151,Canberra Rd,1.448359043,103.8220134,Bef Sembawang Stn
58159,Canberra Rd,1.448217087,103.8223561,Aft Admiral Hill
58161,Admiralty Rd West,1.460527557,103.8203735,Bef Sembawang Shipyard G 3
58169,Admiralty Rd West,1.459786963,103.8209245,Aft HomeTeamNS Sembawang Resort
58171,Admiralty Rd West,1.458905808,103.8237988,Aft North Rd
58179,Admiralty Rd West,1.458556453,103.82351,Opp Sembawang Corp Industries
58181,Admiralty Rd West,1.45964275,103.8262572,Police Drv Circuit
58189,Admiralty Rd West,1.459154444,103.8260118,Opp Police Drv Circuit
58191,Admiralty Rd East,1.458752029,103.8287551,Aft Wellington Rd
58199,Admiralty Rd East,1.459050157,103.8278843,OPP AUCKLAND ROAD WEST
58201,Admiralty Rd East,1.455312349,103.83099,Aft Queen'S Ave
58209,Admiralty Rd East,1.455240833,103.8306264,Aft Pakistan Rd
58211,Sembawang Way,1.449262026,103.819794,Sembawang Stn
58219,Sembawang Way,1.449534637,103.8199297,Opp Sembawang Stn
58221,Sembawang Way,1.448592648,103.8170658,Blk 339 CP
58229,Sembawang Way,1.448750841,103.8168059,Blk 358A CP
58241,Sembawang Vista,1.447220646,103.8201849,Sembawang Int/Opp Blk 315
58249,Sembawang Vista,1.447117222,103.8211856,Blk 309
58251,Sembawang Dr,1.448031488,103.8189521,Sun Plaza/Sembawang Stn
58259,Sembawang Dr,1.447772672,103.8189515,Opp Sun Plaza
58261,Canberra Link,1.447102138,103.8272631,VISIONAIRE
58269,Canberra Link,1.447023616,103.82762,OPP VISIONAIRE
58271,Sembawang Cres,1.447027835,103.8147065,Blk 335
58279,Sembawang Cres,1.446584623,103.8145692,Opp Blk 336A CP
58281,Sembawang Cres,1.445013675,103.8162666,Sembawang Sec Sch
58289,Sembawang Cres,1.444859608,103.8162716,Opp Sembawang Sec Sch
58291,Sembawang Dr,1.4457932,103.8199449,Blk 317
58299,Sembawang Dr,1.445829153,103.8196846,Blk 328
58301,Gambas Ave,1.444856506,103.8105506,3M Bldg
58309,Gambas Ave,1.444660636,103.8103665,Opp 3M Bldg
58311,Sembawang Dr,1.450197954,103.8181046,Blk 354 CP
58319,Sembawang Dr,1.449769339,103.8180219,Blk 357C
58321,Admiralty Dr,1.450205738,103.8161452,Bet Blks 357/359
58329,Admiralty Dr,1.450501869,103.8165596,Blk 474
58331,Canberra Link,1.449741296,103.8239761,Blk 589D
58339,Canberra Link,1.449361385,103.8243057,Opp Blk 589D
58341,Sembawang Dr,1.452679929,103.8168777,Blk 405
58349,Sembawang Dr,1.452731395,103.8164234,Blk 478
58351,Sembawang Dr,1.455935487,103.8149106,Blk 483
58359,Sembawang Dr,1.4561944,103.8146541,Opp Blk 484A CP
58361,Admiralty St,1.461186885,103.8127071,Nth Link Bldg
58369,Admiralty St,1.460774518,103.8120614,BEF ACACIA HME
58371,Sembawang Cres,1.444490096,103.8190895,Bet Blks 325/326
58379,Sembawang Cres,1.444285741,103.8190051,Opp Blk 325
58381,Sembawang Way,1.447970493,103.8133779,Blk 469B
58389,Sembawang Way,1.44773992,103.8135667,Opp Blk 469B
58391,Sembawang Ave,1.444264722,103.8224122,Blk 303
58399,Sembawang Ave,1.443999125,103.8225647,Opp Blk 303
58401,Admiralty Link,1.455756583,103.8180021,Opp Blk 491
58409,Admiralty Link,1.456108385,103.8181006,Blk 491
58411,Admiralty Link,1.454612002,103.8165837,Blk 404A CP
58419,Admiralty Link,1.454644618,103.8158379,Blk 482A CP
58421,Admiralty Dr,1.451306124,103.8190292,Blk 353
58429,Admiralty Dr,1.45151629,103.8189253,Bet Blks 415/416
58431,Champions Way,1.428437,103.788426,Blk 567B
58439,Champions Way,1.428578964,103.7883392,Opp Blk 567B
58441,Champions Way,1.42731,103.788937,Blk 567A
58449,Champions Way,1.427092047,103.7890672,S'pore Sports Sch
58451,Sembawang Dr,1.460026603,103.8153724,Aft Heavy Veh Pk
58459,Sembawang Dr,1.459940307,103.8151406,Bef Heavy Veh Pk
58461,Champions Way,1.429655918,103.7904456,Innova Pr Sch
58481,Wellington Circle,1.453059052,103.8226793,Opp Wellington Pr Sch
58489,Wellington Circle,1.452859466,103.8225109,Wellington Pr Sch
58491,Montreal Dr,1.452721743,103.8243134,Opp Blk 507A
58499,Montreal Dr,1.452058697,103.8242877,Blk 506A
58501,Montreal Link,1.450718783,103.8270849,Blk 592A
58509,Montreal Link,1.450599271,103.8269643,Blk 590A
58511,Canberra st,1.44964,103.8315,Blk 104C
58519,Canberra st,1.44973306,103.831062,OPP BLK 104B
58521,Canberra st,1.44819389,103.8326,BLK 106A
58529,Canberra st,1.44801889,103.832461,BLK 108 CP
58531,Canberra Way,1.44543806,103.8323,BLK 129A
58539,Canberra Way,1.44576806,103.832311,BLK 120A
58541,Canberra Link,1.44284,103.830351,Opp Canberra Stn
58549,Canberra Link,1.442578,103.830142,Canberra Stn
58571,Sembawang Ave,1.441805,103.8168685,Bef Sembawang Ave
58579,Sembawang Ave,1.4415255,103.817029,Aft Sembawang Ave
58581,Bef Gambas Cres,1.443876,103.813122,Bef Gambas Cres
58589,Opp Gambas Cres,1.443534,103.813173,Opp Gambas Cres
58601,Canberra Wk,1.448139,103.831129,Blk 108A
58609,Canberra Wk,1.447964,103.830401,Blk 109A
58611,Canberra Cres,1.446533,103.82993,Blk 115C
58619,Canberra Cres,1.44637,103.830152,Opp Blk 115C
58621,Canberra st,1.445953,103.834031,Blk 126 Cp
58991,Yishun Ave 2,1.424583611,103.8350086,BLK 767
59008,Yishun Ave 2,1.42853849,103.8361105,Yishun Int
59009,Yishun Ave 2,1.4284,103.8360975,Yishun Int
59011,Lentor Ave,1.401439,103.827464,Bef Sg Seletar Bridge
59019,Lentor Ave,1.403681,103.82751,Aft Sg Seletar Bridge
59021,Lentor Ave,1.409228338,103.8290833,Bef Yishun Ave 1
59029,Lentor Ave,1.408858434,103.8292477,Aft Yishun Ave 1
59031,Yishun Ave 2,1.412777472,103.8308396,Opp Yishun Sports Hall
59039,Yishun Ave 2,1.413428716,103.831563,Yishun Sports Hall
59041,Yishun Ave 2,1.416254201,103.8325916,Bef Khatib Stn
59049,Yishun Ave 2,1.417009982,103.8333998,Opp Khatib Stn
59051,Yishun Ave 2,1.419682702,103.8342967,Blk 790
59059,Yishun Ave 2,1.420546029,103.8349794,Blk 608
59061,Yishun Ave 2,1.425563992,103.8349582,Blk 763
59069,Yishun Ave 2,1.426572948,103.8353696,Opp Blk 757
59072,Yishun Ave 2,1.429383056,103.8354931,Yishun Stn Exit E
59073,Yishun Ave 2,1.428681465,103.8354694,Opp Yishun Stn
59079,Yishun Ave 2,1.429266069,103.835162,Yishun Stn
59081,Yishun Ring Rd,1.423714749,103.8316467,Blk 774
59089,Yishun Ring Rd,1.423978611,103.8315575,Opp Blk 774
59091,Yishun Ave 2,1.431652454,103.8351081,Blk 154
59099,Yishun Ave 2,1.432728355,103.8352254,Blk 220
59101,Yishun Ring Rd,1.434202107,103.8330275,Yishun Pr Sch
59109,Yishun Ring Rd,1.434398493,103.8332295,Opp Yishun Pr Sch
59111,Yishun Ave 5,1.430163951,103.8288845,Blk 701
59119,Yishun Ave 5,1.43037444,103.8279487,Opp Blk 701A
59121,Yishun Ring Rd,1.434538511,103.8299967,Blk 121
59129,Yishun Ring Rd,1.434900043,103.8302676,Opp Blk 121
59131,Yishun Ring Rd,1.43192546,103.8296918,Blk 137
59139,Yishun Ring Rd,1.431407493,103.8295566,Aft Chong Pang CC
59141,Yishun Ave 5,1.430343832,103.8327554,Blk 741
59149,Yishun Ave 5,1.430618611,103.83218,Blk 145
59159,Yishun Ave 5,1.430554662,103.8346707,Opp Yishun Stn Exit B
59161,Yishun Ctrl,1.43014844,103.8379316,Opp Blk 201
59169,Yishun Ctrl,1.430457008,103.8376942,Bet Blks 201/202
59171,Yishun Ave 9,1.432265097,103.8401967,Blk 309
59179,Yishun Ave 9,1.432214395,103.8398833,Blk 241
59181,Yishun Ave 9,1.434166111,103.8421883,Opp Blk 245
59189,Yishun Ave 9,1.434253615,103.8420417,Blk 245
59191,Yishun Ave 6,1.436490833,103.8421208,Opp Northland Sec Sch
59199,Yishun Ave 6,1.436095537,103.8422494,Blk 250
59201,Yishun Ave 6,1.438715884,103.8403522,Opp Chongfu Pr Sch
59209,Yishun Ave 6,1.438566111,103.8402117,Blk 272
59211,Yishun Ave 7,1.440370278,103.8381736,Blk 289
59219,Yishun Ave 7,1.440455262,103.8375763,Opp Blk 288
59221,Yishun Ave 7,1.439022993,103.8350279,Opp Yishun Ind Pk A
59229,Yishun Ave 7,1.439015896,103.834164,Yishun Ind Pk A
59231,Yishun Ring Rd,1.4353797,103.8368075,Blk 227
59239,Yishun Ring Rd,1.43560782,103.8368437,Blk 291
59241,Yishun Ring Rd,1.434272216,103.8392293,Blk 236
59249,Yishun Ring Rd,1.434360863,103.8394374,Blk 257
59251,Yishun Ave 2,1.436691326,103.8336834,Opp Darul Makmur Mque
59259,Yishun Ave 2,1.437167834,103.8337979,Darul Makmur Mque
59261,Yishun Ave 7,1.437558035,103.8315914,Blk 174
59269,Yishun Ave 7,1.437749714,103.8312528,Opp Blk 174
59271,Yishun Ave 7,1.436283171,103.8285516,Blk 118
59279,Yishun Ave 7,1.436704387,103.828805,Opp Ahmad Ibrahim Sec Sch
59281,Yishun Ave 4,1.422806305,103.840704,Blk 654
59289,Yishun Ave 4,1.421666307,103.8413889,Blk 676 CP
59291,Yishun Ave 4,1.4189297,103.8407249,Blk 666
59299,Yishun Ave 4,1.419100658,103.8410193,Blk 671 CP
59301,Yishun Ring Rd,1.428574385,103.8305483,Blk 731
59309,Yishun Ring Rd,1.428261955,103.8306307,Jiemin Pr Sch
59311,Yishun Ring Rd,1.426048437,103.8321861,Blk 760
59319,Yishun Ring Rd,1.426171667,103.8320108,Blk 729
59321,Yishun Ring Rd,1.420046739,103.8318023,Blk 794
59329,Yishun Ring Rd,1.419680292,103.831796,Naval Base Sec Sch
59331,Yishun Ave 3,1.422973728,103.8327672,Blk 773
59339,Yishun Ave 3,1.422735673,103.8337841,Blk 776
59341,Yishun Ctrl,1.423671632,103.8386446,Khoo Teck Puat Hosp
59349,Yishun Ctrl,1.42345056,103.8388243,Opp Khoo Teck Puat Hosp
59351,Yishun Ctrl,1.428778889,103.8402289,Opp Blk 322
59359,Yishun Ctrl,1.428441027,103.8407182,Blk 322
59369,Yishun St 61,1.42214127,103.8368384,Blk 647
59379,Yishun St 61,1.419468522,103.8382398,Opp Chung Cheng High Sch
59381,Yishun Ring Rd,1.431811316,103.8419602,Blk 314
59389,Yishun Ring Rd,1.432020719,103.8420825,Opp Blk 314
59391,Yishun Ring Rd,1.430211074,103.8452311,Blk 342B
59399,Yishun Ring Rd,1.430267508,103.8455206,Opp Blk 367
59401,Yishun Ring Rd,1.427054567,103.8461513,Blk 358
59409,Yishun Ring Rd,1.426638831,103.8464062,Evangel Family Ch
59411,Yishun Ring Rd,1.425214256,103.8457271,Blk 356
59419,Yishun Ring Rd,1.42536,103.84607,Blk 413
59421,Yishun Ring Rd,1.417628369,103.8351341,Blk 624
59429,Yishun Ring Rd,1.417434,103.835047,Blk 846
59431,Yishun Ring Rd,1.417805,103.8376805,Blk 630
59439,Yishun Ring Rd,1.417834,103.838374,Blk 858
59441,Yishun Ave 4,1.415883889,103.8394833,Naval Base Pr Sch
59449,Yishun Ave 4,1.415529722,103.8395392,Opp Naval Base Pr Sch
59451,Yishun Ave 11,1.425696137,103.8436074,Bet Blks 349/350
59459,Yishun Ave 11,1.426373711,103.842595,Opp Huamin Pr Sch
59461,Yishun Ave 11,1.423356251,103.8469594,Opp Blk 419
59469,Yishun Ave 11,1.423579277,103.8474796,Blk 419
59471,Yishun Ave 1,1.42111543,103.8490197,Blk 430B
59479,Yishun Ave 1,1.420348124,103.8486515,Opp Blk 430B
59481,Yishun St 81,1.415424248,103.8364769,Blk 873
59499,Yishun St 81,1.413250173,103.8345975,Orchid Pk Condo
59501,Yishun Ave 1,1.412892533,103.8381068,Blk 871
59509,Yishun Ave 1,1.412521209,103.837945,Opp Blk 871
59511,Yishun St 71,1.42716905,103.8289521,Yishun Sec Sch
59521,Yishun Ave 2,1.440036613,103.8317108,Yishun Emerald
