code,name,street,lat,lon
65709,Before SIT Punggol,New Punggol Road,1.411316,103.910496
65711,Blk 446B,New Punggol Road,1.417097,103.91168
65719,Blk 432B,New Punggol Road,1.416997,103.912031
65721,Opposite Punggol Coast Station,New Punggol Road,1.414944,103.911686
65729,Punggol Coast Station,New Punggol Road,1.414675,103.911277
65801,Blk 309D,Anchorvale Rd,1.39044,103.885698
65809,Anchor Green Pr Sch,Anchorvale Rd,1.39121,103.8863089
66009,S'Goon Int,S'goon Ave 2,1.350466102,103.8716899
66011,Aft Braddell Rd,Lor Chuan,1.347169979,103.8599768
66019,Bef Braddell Rd,Lor Chuan,1.346028375,103.8604042
66021,New Tech Pk,Lor Chuan,1.350966714,103.8618294
66029,St. Gabriel's Pr Sch,Lor Chuan,1.350171594,103.8614353
66031,Cardiff Residence,Lor Chuan,1.354656407,103.8657236
66039,Blk 307,Lor Chuan,1.354751385,103.8666885
66041,Blk 230,Boundary Rd,1.355723031,103.8697219
66049,Blk 233,Boundary Rd,1.355354753,103.8689649
66051,Opp Blk 257,Boundary Rd,1.355854994,103.8719619
66059,Blk 257A,Boundary Rd,1.355531417,103.872123
66061,Aft Lynwood Gr,Braddell Rd,1.344051111,103.8634606
66069,Bef Braddell Flyover,Braddell Rd,1.34350265,103.8626325
66071,Opp PUB Recreation Club,Braddell Rd,1.343755165,103.8673731
66079,PUB Recreation Club,Braddell Rd,1.343260972,103.8674399
66081,Opp S'pore Power Trg Inst,Braddell Rd,1.343021884,103.8696282
66089,S'pore Power Trg Inst,Braddell Rd,1.342387157,103.8694775
66091,Golden Hill Est,Ang Mo Kio Ave 1,1.354546667,103.8614517
66099,Opp Golden Hill Est,Ang Mo Kio Ave 1,1.354274747,103.861422
66101,Blk 516,Ang Mo Kio Ave 3,1.370940455,103.873259
66109,Blk 151,Ang Mo Kio Ave 3,1.369979225,103.8746132
66111,Opp Grace Wk,Lor Chuan,1.358482778,103.8682367
66119,Summer Pl,Lor Chuan,1.35683,103.8681267
66121,Chuan Terr,Lor Chuan,1.362399722,103.86776
66129,Aft Chuan Gdn,Lor Chuan,1.361491111,103.8680175
66131,Aft Trinity Meth Ch,S'goon Gdn Way,1.363466982,103.8701921
66139,Opp Trinity Meth Ch,S'goon Gdn Way,1.363577789,103.8692911
66141,Bef Yio Chu Kang Rd,S'goon Gdn Way,1.363118289,103.8723966
66149,Aft Yio Chu Kang Rd,S'goon Gdn Way,1.362918333,103.8723622
66151,Opp Penshurst Pl,Chartwell Dr,1.363066332,103.8658838
66161,Opp Crowhurst Dr,Chartwell Dr,1.361237763,103.8646433
66171,Bef Cooling Cl,Chartwell Dr,1.359763027,103.8636119
66181,Aft Chartwell Rd,Burghley Dr,1.358786654,103.8618576
66191,Aft Corfe Pl,Burghley Dr,1.360656111,103.8598394
66201,Opp Brockhampton Dr,Berwick Dr,1.362086389,103.8596653
66211,Opp Bloxhome Dr,Berwick Dr,1.364121389,103.8610347
66221,Opp Portchester Ave,Tavistock Ave,1.368349722,103.8626264
66231,Bef Huddington Ave,Tavistock Ave,1.369948318,103.8643805
66241,Hemsley Ave,Hemsley Ave,1.368908035,103.8656251
66251,Opp Kingswear Ave,Kensington Pk Rd,1.367243059,103.8665382
66261,S'Goon Gdns Country Club,Kensington Pk Rd,1.365551107,103.8664098
66271,Serangoon Gdn Circus,S'goon Gdn Way,1.363983333,103.8657892
66291,Aft Medway Dr,Berwick Dr,1.365936379,103.8619241
66301,Blk 152,S'goon Nth Ave 1,1.369371365,103.8720769
66309,Blk 112,S'goon Nth Ave 1,1.369273065,103.8719488
66311,Blk 141A,S'goon Nth Ave 1,1.367664707,103.874291
66319,Bet Blks 142/148,S'goon Nth Ave 1,1.368218338,103.8739176
66321,Opp Blk 127,S'goon Nth Ave 1,1.365146389,103.8724903
66329,Blk 126,S'goon Nth Ave 1,1.366021722,103.8722864
66331,Blk 554,Ang Mo Kio Ave 3,1.371731765,103.8701543
66339,Blk 101,Ang Mo Kio Ave 3,1.371251832,103.8705581
66341,Daikin S'pore,Ang Mo Kio Ave 3,1.371141961,103.8652534
66349,Opp Daikin S'pore,Ang Mo Kio Ave 3,1.3708276,103.8654177
66351,S'goon Stn Exit E,S'goon Ctrl,1.350498315,103.8732449
66359,S'Goon Stn Exit C/Blk 201,S'goon Ctrl,1.350806985,103.873286
66361,Blk 319,S'goon Ave 2,1.352585018,103.8682485
66369,Blk 238,S'goon Ave 2,1.353553017,103.8682257
66371,Blk 261,S'goon Ctrl,1.353767302,103.8726854
66379,Blk 206,S'goon Ctrl,1.353391559,103.872858
66381,Opp S'Goon Stn Exit F,S'goon Ave 2,1.350204722,103.8712253
66389,S'Goon Stn Exit F,S'goon Ave 2,1.350921638,103.8710691
66391,Lor Chuan Stn Exit A,S'goon Ave 3,1.350969427,103.8648423
66399,Opp Lor Chuan Stn Exit B,S'goon Ave 3,1.351487297,103.8632462
66401,Golden Hts,S'goon Ave 3,1.349376352,103.8660409
66409,Opp Golden Hts,S'goon Ave 3,1.349265981,103.8659388
66411,Blk 326,S'goon Ave 3,1.350029727,103.8690312
66419,Blk 330,S'goon Ave 3,1.350216389,103.8693094
66421,Blk 537,S'goon Nth Ave 4,1.373655,103.8734072
66429,Blk 530,S'goon Nth Ave 4,1.373521827,103.8724374
66431,Opp Blk 506A,S'goon Nth Ave 4,1.372976443,103.8752642
66439,Blk 504A CP,S'goon Nth Ave 4,1.373937621,103.8755129
66451,Aft AMK Ind Pk 2,Ang Mo Kio Ave 5,1.378724969,103.8685436
66459,Opp Ang Mo Kio Linear Pk,Ang Mo Kio Ave 5,1.378489467,103.8707509
66461,Ang Mo Kio Linear Pk,Ang Mo Kio Ave 5,1.37889,103.8712803
66471,Bef Yio Chu Kang Rd,Ang Mo Kio Ave 5,1.378958333,103.8743606
66479,Aft Yio Chu Kang Rd,Ang Mo Kio Ave 5,1.378638347,103.8743029
66481,Opp Blk 968,Buangkok Green,1.379186664,103.8783096
66489,Blk 969,Buangkok Green,1.37889334,103.8789799
66491,Opp Blk 910,Buangkok Green,1.379369444,103.8826019
66499,Blk 911,Buangkok Green,1.379123069,103.8832693
66509,Blk 546,S'goon Nth Ave 5,1.375283244,103.8701534
66511,Yio Chu Kang Amenity Ctr,S'goon Nth Ave 6,1.376650212,103.8717212
66519,Ang Mo Kio TechLink,S'goon Nth Ave 6,1.377346122,103.8715997
66521,Ban Teck Han Bldg,S'goon Nth Ave 5,1.375223044,103.8739314
66529,Blk 538,S'goon Nth Ave 5,1.375121741,103.873182
66531,Opp Blk 531,S'goon Nth Ave 5,1.375192777,103.8748835
66539,Blk 531,S'goon Nth Ave 5,1.375003406,103.8750162
66541,Blk 980C,Buangkok Link,1.379775113,103.8813549
66549,Opp Blk 980C,Buangkok Link,1.380298306,103.8816728
66551,Blk 984,Buangkok Link,1.381726604,103.8814434
66559,Opp Blk 984A,Buangkok Link,1.381952,103.881758
66561,Outside Blk 991B,Buangkok Link,1.383486,103.882607
66569,OPP BLK 991B,Buangkok Link,1.383159,103.882572
66571,Buangkok Sq,Buangkok Cres,1.384484444,103.8813056
66579,BLK 998B,Buangkok Cres,1.384029735,103.8807041
66581,Blk 986B,Buangkok Cres,1.382511944,103.8797475
66589,Buangkok Sports Pk,Buangkok Cres,1.381992,103.8794283
66599,KLA Corporation,S'goon Nth Ave 5,1.372848498,103.8684368
66601,Blk 991A,Buangkok Cres,1.38486,103.882346
66609,Opp Blk 991A,Buangkok Cres,1.385071,103.882087
67009,Sengkang Int,Sengkang Sq,1.391780604,103.895885
67011,Bef Begonia Rd,Yio Chu Kang Rd,1.390097479,103.8626325
67019,Aft Begonia Rd,Yio Chu Kang Rd,1.389763717,103.8625381
67021,Opp Dedap Rd,Yio Chu Kang Rd,1.389306389,103.8654867
67029,Aft Dedap Rd,Yio Chu Kang Rd,1.389066907,103.8651774
67039,Aft Seletar Rd,Yio Chu Kang Rd,1.38831,103.8680075
67041,Opp The Greenwich,Yio Chu Kang Rd,1.388025879,103.8703718
67049,The Greenwich,Yio Chu Kang Rd,1.387734644,103.8699865
67051,Opp Seletar Hills Est,Yio Chu Kang Rd,1.387394476,103.8730234
67059,Seletar Hills Est,Yio Chu Kang Rd,1.38705246,103.8729845
67061,Aft Jln Selaseh,Yio Chu Kang Rd,1.385803333,103.8753414
67069,Bef Jln Selaseh,Yio Chu Kang Rd,1.385515,103.875233
67071,Bef Gerald Dr,Yio Chu Kang Rd,1.382241667,103.8770008
67079,Ch Of St. Vincent De Paul,Yio Chu Kang Rd,1.382565,103.876735
67081,Aft Yio Chu Kang Rd,Sengkang West Rd,1.389901807,103.868837
67089,Bef Fernvale Lane,Sengkang West Rd,1.390294064,103.8691602
67091,Opp Blk 459B,Sengkang West Rd,1.392881,103.869086
67099,Blk 459B,Sengkang West Rd,1.3937,103.869287
67101,Blk 250A,Sengkang East Way,1.39143144,103.8995695
67109,Blk 235,Sengkang East Way,1.391028856,103.8999867
67111,Chij St. Joseph'S Convent,Sengkang East Way,1.391053694,103.9023725
67119,Blk 128,Sengkang East Way,1.390508244,103.9032358
67121,Blk 142A,Sengkang East Way,1.389498056,103.90519
67129,Blk 137,Sengkang East Way,1.389368441,103.9049889
67131,Bakau Stn/Blk 122F,Rivervale Dr,1.387678056,103.9052739
67139,Nth Spring Pr Sch,Rivervale Dr,1.387157147,103.9041758
67141,Blk 119D,Rivervale Dr,1.386021111,103.9035319
67151,Kangkar Stn Exit B,Rivervale Dr,1.383533056,103.902155
67159,Kangkar Stn Exit A,Rivervale Dr,1.384367938,103.902256
67161,Opp Blk 101,Sengkang East Ave,1.382125,103.8992683
67169,Blk 101,Sengkang East Ave,1.382534701,103.8992222
67171,Blk 225A,Compassvale Dr,1.387312096,103.8989769
67179,Opp Blk 225A,Compassvale Dr,1.387413939,103.8979957
67181,Blk 240,Compassvale Rd,1.39101786,103.8977802
67189,Opp Blk 241,Compassvale Rd,1.390599559,103.8974261
67191,Blk 223D,Compassvale Rd,1.3890889,103.8971088
67199,Opp Blk 223D,Compassvale Rd,1.388948708,103.8968917
67201,Blk 206A,Compassvale Rd,1.386697098,103.8962889
67209,Blk 203,Compassvale Rd,1.386908396,103.896181
67211,Ranggung Stn Exit A,Sengkang East Ave,1.383938281,103.8976592
67219,Ranggung Stn Exit B,Sengkang East Ave,1.383688353,103.8975137
67221,Rumbia Stn Exit B/Blk 153,Rivervale Dr,1.391162469,103.9063945
67229,Rumbia Stn Exit A,Rivervale Dr,1.391057778,103.9061436
67231,Rivervale Pr Sch,Rivervale Dr,1.393222056,103.9039566
67239,Opp Rivervale Pr Sch,Rivervale Dr,1.393050302,103.9037334
67241,Blk 248A,Compassvale Rd,1.392996122,103.8984414
67249,Blk 259C,Compassvale Rd,1.393765715,103.8985042
67251,Compassvale Stn Exit A,Compassvale St,1.394428622,103.9003122
67259,Compassvale Stn Exit B,Compassvale St,1.394653861,103.9004624
67261,Blk 203B,Sengkang East Ave,1.386587413,103.8946421
67269,Opp Blk 203A,Sengkang East Ave,1.386054076,103.8951336
67271,Blk 201 CP,Sengkang East Rd,1.388251387,103.8920896
67279,Blk 301D,Sengkang East Rd,1.388093054,103.8916788
67281,Blk 403A,Fernvale Lane,1.389250235,103.8729858
67289,Opp Blk 405C,Fernvale Lane,1.389664311,103.8732874
67291,Renjong Stn Exit B,Sengkang East Ave,1.387179564,103.8897179
67299,Renjong Stn Exit A,Sengkang East Ave,1.386835756,103.8897322
67301,Blk 305D,Sengkang East Ave,1.388889301,103.8869443
67309,Opp Blk 305 CP,Sengkang East Ave,1.388137999,103.887591
67311,Farmway Stn Exit B,Anchorvale St,1.396958491,103.8898025
67319,Farmway Stn Exit A,Anchorvale St,1.397380478,103.8888966
67321,Blk 311A,Sengkang East Ave,1.390567926,103.8842549
67329,Opp Blk 310B,Sengkang East Ave,1.390019742,103.8846017
67331,Blk 200B,Sengkang East Ave,1.386768071,103.8925215
67339,Opp Blk 200B,Sengkang East Ave,1.386480382,103.8926909
67341,Opp Blk 204 CP,Compassvale Dr,1.388647795,103.8950517
67349,Blk 204 CP,Compassvale Dr,1.388378109,103.8953369
67351,Blk 321 CP,Anchorvale Dr,1.389951583,103.8913443
67359,Nan Chiau High Sch,Anchorvale Dr,1.390087401,103.8904201
67361,Blk 313B,Anchorvale Dr,1.390995059,103.8883491
67369,Blk 306 CP,Anchorvale Dr,1.390717311,103.8885346
67371,Blk 313 CP,Anchorvale Rd,1.392599722,103.8871397
67379,Opp Blk 313 CP,Anchorvale Rd,1.392725618,103.887009
67381,Blk 326 CP,Sengkang East Way,1.394590402,103.8884427
67389,Blk 317B,Sengkang East Way,1.394243778,103.888691
67391,Blk 333B,Sengkang East Way,1.394256762,103.8914449
67399,Blk 325 CP,Sengkang East Way,1.39385006,103.8916701
67401,Opp Sengkang Stn/Blk 260A,Sengkang East Way,1.392908423,103.8953174
67409,Sengkang Stn,Sengkang East Way,1.392339157,103.8960682
67411,Opp Sengkang General Hosp,Sengkang East Rd,1.394956244,103.8943683
67419,Sengkang General Hosp,Sengkang East Rd,1.394510564,103.8938828
67421,Cheng Lim Stn Exit B,Anchorvale St,1.396166925,103.8937672
67429,Cheng Lim Stn Exit A,Anchorvale St,1.396373407,103.8938175
67431,Opp Blk 291A,Compassvale St,1.395213596,103.897395
67439,Blk 291A,Compassvale St,1.395493749,103.8973703
67441,Sengkang Community Hub,Sengkang East Rd,1.392309539,103.8934667
67449,Blk 323B,Sengkang East Rd,1.392032891,103.8930712
67451,Bef Buangkok Dr,Sengkang East Rd,1.383046111,103.8896058
67459,Aft Buangkok Dr,Sengkang East Rd,1.382886389,103.8891108
67461,Aft Sengkang East Ave,Sengkang East Rd,1.385752735,103.8912153
67469,Bef Sengkang East Ave,Sengkang East Rd,1.38533639,103.8907422
67471,Layar Stn Exit B,Sengkang West Ave,1.392185679,103.8801814
67479,Layar Stn Exit A/Blk 417A,Sengkang West Ave,1.391982037,103.8801967
67481,Fernvale Stn/Blk 439A,Sengkang West Ave,1.391497941,103.8776459
67489,Opp Fernvale Stn,Sengkang West Ave,1.39100245,103.877085
67491,Opp Fernvale Pr Sch,Sengkang West Ave,1.390875385,103.8746649
67499,Fernvale Pr Sch,Sengkang West Ave,1.390680287,103.8746787
67501,Blk 117C,Sengkang East Dr,1.383549732,103.90365
67509,Opp Blk 119A,Sengkang East Dr,1.3840964,103.904338
67511,Blk 121E,Sengkang East Dr,1.386030416,103.9062452
67519,Opp Blk 121E,Sengkang East Dr,1.385653333,103.9062883
67521,Blk 160,Sengkang East Dr,1.387109674,103.9083991
67529,Opp Blk 157A,Sengkang East Dr,1.387316668,103.9092635
67531,Blk 158C,Sengkang East Way,1.387868072,103.9067669
67539,Blk 122C,Sengkang East Way,1.387720204,103.9066129
67541,Hockey Stadium,Sengkang East Way,1.394782569,103.8863325
67549,Opp Hockey Stadium,Sengkang East Way,1.394546604,103.8861823
67551,Blk 471A,Sengkang West Way,1.395806,103.8804
67559,Opp Blk 471A,Sengkang West Way,1.395493907,103.880945
67561,Opp Blk 432A,Sengkang West Way,1.395458285,103.876977
67569,Blk 432A,Sengkang West Way,1.395049992,103.877
67571,Aft Lor Tanggam,Sengkang West Way,1.395157967,103.8739192
67579,Bef Jln Kayu,Sengkang West Way,1.394836197,103.8734686
67591,Blk 286B,Sengkang East Rd,1.39790048,103.8953648
67599,Opp Blk 293D,Sengkang East Rd,1.397200437,103.8949066
67601,Buangkok Stn Exit B,Sengkang Ctrl,1.383344707,103.8932683
67609,Buangkok Stn Exit A,Sengkang Ctrl,1.383933053,103.8930398
67611,Blk 204C,Sengkang Ctrl,1.387762938,103.8942627
67619,Blk 201C,Sengkang Ctrl,1.387767979,103.8940144
67621,Blk 278 CP,Buangkok Dr,1.380958026,103.8902513
67629,Blk 557,Buangkok Dr,1.380279751,103.890605
67631,Blk 441D,Fernvale Rd,1.392329,103.87567
67639,Blk 436A,Fernvale Rd,1.393047,103.875914
67641,Opp Treasure Crest,Anchorvale Cres,1.398044,103.8934405
67649,Treasure Crest,Anchorvale Cres,1.398051,103.8933425
67651,Bef Sengkang West Rd,Fernvale Lane,1.389341,103.871222
67659,Aft Sengkang West Rd,Fernvale Lane,1.389805947,103.8707436
67661,Opp Blk 178A,Rivervale Cres,1.388894001,103.908784
67671,Blk 156A CP,Rivervale Cres,1.392005129,103.9071275
67691,BLK 338A,Anchorvale Cres,1.39899,103.8887775
67699,BLK 334A,Anchorvale Cres,1.3988295,103.889524
67701,AFT BLK 467B,Fernvale St,1.3984935,103.877445
67711,Bef Sengkang Fire Stn,Buangkok Dr,1.380132945,103.8947799
67719,Opp Sengkang Fire Stn,Buangkok Dr,1.379721325,103.8952724
67721,The Rivervale,Buangkok Dr,1.379713497,103.8981924
67729,Opp The Rivervale,Buangkok Dr,1.37948933,103.8987257
67731,Bef Sengkang East Dr,Buangkok Dr,1.380187386,103.9013807
67739,Aft Sengkang East Dr,Buangkok Dr,1.379984232,103.9019509
67741,Thanggam Stn,Fernvale Rd,1.3971275,103.875622
67761,OPP BLK 326D,Anchorvale Rd,1.396006,103.887595
67769,BLK 326D,Anchorvale Rd,1.396073786,103.8876638
67991,Opp Blk 461B,Sengkang West Way,1.395245,103.871524
67999,Blk 461B,Sengkang West Way,1.39506,103.871495
68009,Woodleigh Int,Bidadari Pk Dr,1.340141,103.871449
68011,Bef Jln Kayu,Sengkang West Ave,1.391316927,103.8701031
68019,Aft Jln Kayu,Sengkang West Ave,1.391066941,103.8706061
68021,Opp Blk 448A,Jln Kayu,1.393179098,103.872471
68029,Blk 448A,Jln Kayu,1.393121621,103.8726496
68031,Jln Kayu Shophouse,Jln Kayu,1.397050243,103.873073
68039,Aft Abundant Grace Ch,Jln Kayu,1.396529722,103.8731139
68049,Opp Jln Tari Lilin,Jln Kayu,1.398516603,103.8729605
68051,Bef TPE,Jln Kayu,1.399550119,103.8723207
68059,Aft TPE,Jln Kayu,1.399786389,103.8724353
68061,Sing-China Bldg,Piccadilly,1.407192121,103.8720632
68069,Opp Sing-China Bldg,Piccadilly,1.407572176,103.8722803
68081,Bef Seletar A'Space Rise,Seletar Aerospace Dr,1.405593236,103.8668124
68089,Aft Seletar A'Space Rise,Seletar Aerospace Dr,1.405701961,103.8666675
68091,Aft Baker St,Seletar Aerospace Dr,1.408856998,103.8711693
68099,Bef Baker St,Seletar Aerospace Dr,1.4088501,103.8709531
68101,Rolls Royce Pte Ltd,Seletar Aerospace Dr,1.403785845,103.8634471
68109,Opp Rolls Royce Pte Ltd,Seletar Aerospace Dr,1.404003326,103.8634923
68111,Bef Seletar Camp G,Jln Kayu,1.402221944,103.8713881
68119,Aft Seletar Camp G,Jln Kayu,1.402186,103.872168
68121,Bef West Camp Rd,Seletar Aerospace Dr,1.405808538,103.8599952
68129,Aft West Camp Rd,Seletar Aerospace Dr,1.40606523,103.8601646
68131,Opp Youth Flying Club,West Camp Rd,1.414606959,103.8618894
68139,Youth Flying Club,West Camp Rd,1.414438973,103.86208
68141,Opp JTC Aviation Two,West Camp Rd,1.420433017,103.863477
68149,ST Aerospace,West Camp Rd,1.418916046,103.862797
68151,Bef Shell Aviation,West Camp Rd,1.423333112,103.8661911
68159,Aft Shell Aviation,West Camp Rd,1.423068902,103.8662691
68161,Aft Seletar A'Space Lane,West Camp Rd,1.410769035,103.8617948
68169,Bef Seletar A'Space Lane,West Camp Rd,1.41071384,103.8618841
68171,Opp Blk 475A,Yishun Ave 1,1.426761,103.854462
68179,Aft Yishun Ave 8,Piccadilly,1.426983971,103.8555033
68181,Bef Jtc Aerospace,Seletar Aerospace Link,1.40407,103.858281
68189,Bef Seletar A'Space Cres,Seletar Aerospace Link,1.403739,103.858254
68191,Bef Seletar A'Space Lk,Seletar Aerospace Crescent,1.402289,103.85963
68199,Aft Seletar A'Space Lk,Seletar Aerospace Crescent,1.402553,103.859906
68201,Aft Seletar Camp,Seletar Aerospace Dr,1.409829,103.872581
68209,Opp Seletar Camp,Seletar Aerospace Dr,1.4113435,103.873544
68239,Seletar Airport,Seletar Aerospace View,1.413600085,103.8728737
70011,Opp Blk 125,Aljunied Rd,1.323176877,103.8811601
70019,Blk 125,Aljunied Rd,1.323229905,103.8814573
70021,Opp Canossa Catholic Pr,Aljunied Rd,1.326408149,103.8803394
70029,Canossa Catholic Pr,Aljunied Rd,1.326625528,103.8805435
70031,Opp Aljunied Pk,Aljunied Rd,1.329267073,103.8794109
70039,Aljunied Pk,Aljunied Rd,1.329302563,103.8797557
70041,Opp Blk 4,Upp Aljunied Rd,1.333408056,103.8784125
70049,Aft Blk 4,Upp Aljunied Rd,1.332906667,103.878715
70051,Aft Joo Seng Rd,Upp Aljunied Rd,1.336272022,103.8777795
70059,Blk 7,Upp Aljunied Rd,1.334776111,103.8783117
70061,Bef Bidadari Pk Dr,Upp Aljunied Rd,1.3375,103.87444
70069,Aft Bidadari Pk Dr,Upp Aljunied Rd,1.337778056,103.8736111
70071,Cycle & Carriage,Ubi Ave 3,1.333771613,103.8984129
70079,Aft Regent Motors,Ubi Ave 3,1.333721667,103.8985183
70081,Opp HDB CP,Ubi Ave 3,1.332275801,103.8949744
70089,HDB CP,Ubi Ave 3,1.331877022,103.8944395
70091,Opp Traffic Police,Ubi Ave 3,1.330717359,103.8909137
70099,Traffic Police,Ubi Ave 3,1.330631552,103.8913214
70101,Bef Jln Wangi,MacPherson Rd,1.32969965,103.873953
70109,Gulab Bldg,MacPherson Rd,1.329462424,103.8740373
70111,Opp Cencon Bldg,MacPherson Rd,1.330776686,103.8771481
70119,Cencon Bldg,MacPherson Rd,1.330750335,103.8777335
70121,Aft Jln Muhibbah,MacPherson Rd,1.331908054,103.8811428
70129,Opp Jln Muhibbah,MacPherson Rd,1.331575435,103.8805819
70131,Bef Davidson Rd,MacPherson Rd,1.332761634,103.8850345
70139,Aft Jln Belangkas,MacPherson Rd,1.332182022,103.8832846
70141,Grantral Mall Macpherson,MacPherson Rd,1.333259407,103.8872337
70149,Sky Green Condo,MacPherson Rd,1.3329125,103.8864631
70151,Aft Jln Anggerek,Merpati Rd,1.327683743,103.8809633
70161,OPP MATTAR STN EXIT A,Merpati Rd,1.327586355,103.8832481
70171,Blk 77,Circuit Rd,1.328336667,103.8854714
70181,Blk 36,Circuit Rd,1.328861771,103.8869172
70191,OPP BLK 66,Circuit Rd,1.327333,103.887875
70201,OPP MACPHERSON STN EXIT D,Circuit Rd,1.324611389,103.8888542
70211,Blk 90,Pipit Rd,1.323621667,103.8869617
70221,Blk 79 FC,Circuit Rd,1.326208092,103.885121
70231,OPP MATTAR STN EXIT B,Mattar Rd,1.325842,103.884002
70241,Aft Grace Baptist Ch,Mattar Rd,1.325254,103.882
70251,Macpherson Stn Exit C,Paya Lebar Rd,1.324971585,103.8903707
70259,Macpherson Stn Exit B,Paya Lebar Rd,1.324987301,103.8908043
70261,Opp Orion @ Paya Lebar,Paya Lebar Rd,1.32884297,103.8896275
70269,Citipoint Ind Cplx,Paya Lebar Rd,1.328246111,103.8901439
70271,Le Crescendo,Paya Lebar Rd,1.330781715,103.8893151
70279,Opp Trinity Paya Lebar,Paya Lebar Rd,1.331557519,103.889515
70281,Aft Tai Seng Stn,Upp Paya Lebar Rd,1.335306278,103.888
70289,Aft Tai Seng Stn Exit C,Upp Paya Lebar Rd,1.335064,103.888693
70291,Asiawide Ind Bldg,Upp Paya Lebar Rd,1.337435,103.8871361
70299,Opp Asiawide Ind Bldg,Upp Paya Lebar Rd,1.337475,103.8875831
70301,Aft Paya Lebar St,Upp Paya Lebar Rd,1.3396576,103.8857592
70309,Opp Paya Lebar St,Upp Paya Lebar Rd,1.33965,103.886397
70311,Aft Genting Lane,Kallang Way,1.323355698,103.8790142
70319,Aft Kallang Way 4,Kallang Way,1.323198462,103.8790476
70321,Aft Kallang Way 1,Kallang Way,1.322479822,103.8767409
70329,Aft Kallang Way 2,Kallang Way,1.32229748,103.8768268
70341,Tannery Blk,Tannery Rd,1.326264713,103.8749038
70349,Bef Lor Bakar Batu,Tannery Rd,1.325984931,103.8744747
70359,Aft Kallang Sector,Lor Bakar Batu,1.327688121,103.8725689
70361,Bef Genting Lk,Genting Lane,1.328599722,103.8734622
70371,Macpherson Stn Exit A,Circuit Link,1.326232889,103.8893233
70379,Opp Macpherson Stn Exit A,Circuit Link,1.326042941,103.8893398
70401,BEF UBI RD 4,Ubi Rd 3,1.330882301,103.8981156
70409,BLK 3032A,Ubi Rd 3,1.330946546,103.8978991
71011,Aft Paya Lebar Rd,Airport Rd,1.334116882,103.8905439
71021,Opp Comfort Test Ctr,Airport Rd,1.336557751,103.8946878
71029,Comfort Test Ctr,Airport Rd,1.336543314,103.8950429
71031,Opp Gordon Warehse Bldg,Airport Rd,1.339139181,103.8968075
71041,Opp Air Force Museum,Airport Rd,1.346524971,103.8984525
71049,Air Force Museum,Airport Rd,1.346092093,103.8988155
71051,Aft Kim Chuan Rd,Hougang Ave 3,1.341511059,103.8918925
71059,Bef Kim Chuan Rd,Hougang Ave 3,1.340654658,103.8919537
71061,Bef Airport Rd,Hougang Ave 3,1.33901443,103.8950685
71069,Aft Airport Rd,Hougang Ave 3,1.338525136,103.8951226
71071,Opp Comfort Driving Ctr,Eunos Link,1.336381816,103.8978557
71079,Comfort Driving Ctr,Eunos Link,1.335545585,103.8982531
71081,Eunos Technolink,Eunos Link,1.333758558,103.9005999
71089,Opp Eunos Technolink,Eunos Link,1.332914799,103.9009721
71091,Blk 637,Eunos Link,1.330733748,103.9037315
71099,Blk 311,Eunos Link,1.330226389,103.9038336
71101,Blk 318,Ubi Ave 1,1.328306944,103.9028372
71109,Maha Bodhi Sch,Ubi Ave 1,1.328318284,103.9025662
71111,Blk 343,Ubi Ave 1,1.326705275,103.900587
71119,Opp Blk 343,Ubi Ave 1,1.326801248,103.9002187
71121,UBI STN EXIT B,Ubi Ave 2,1.330081111,103.8994169
71129,UBI STN EXIT A,Ubi Ave 2,1.329761944,103.8991489
71131,Automobile Megamart,Ubi Ave 2,1.331275107,103.9014038
71139,Blk 302,Ubi Ave 2,1.330542247,103.9008789
71141,Blk 3023,Ubi Ave 2,1.329173333,103.8970681
71149,Blk 3024,Ubi Ave 2,1.328865539,103.8971377
71151,Blk 3021,Ubi Ave 2,1.328143051,103.8944494
71159,Blk 3026,Ubi Ave 2,1.327876419,103.8945749
71161,Blk 3019,Ubi Ave 2,1.327329943,103.8920915
71169,Aztech Bldg,Ubi Ave 2,1.32706503,103.8921732
71171,Opp Scdf Hq,Airport Rd,1.334978289,103.8923874
71179,Aft Scdf Hq,Airport Rd,1.334677301,103.8923829
71181,Opp Paya Lebar Air Base,Airport Rd,1.343328687,103.8989461
71189,Paya Lebar Air Base,Airport Rd,1.344940577,103.8990946
71191,Aft Defu Lane 12,Airport Rd,1.341141005,103.898148
71201,Paya Ubi Ind Pk,Ubi Ave 1,1.326124478,103.8979515
71209,Opp Paya Ubi Ind Pk,Ubi Ave 1,1.326081128,103.8972079
71211,Ubi 55,Ubi Ave 1,1.325462355,103.895254
71219,Ubi Techpark,Ubi Ave 1,1.325542071,103.8950522
71221,Meiban Ind Bldg,Ubi Rd 1,1.326321772,103.8931835
71229,Opp Meiban Ind Bldg,Ubi Rd 1,1.326235626,103.8933486
71291,THE LEO,Kaki Bt Rd 3,1.337090079,103.9037475
71299,EMPIRE TECHNOCENTRE,Kaki Bt Rd 3,1.336756931,103.9040176
71331,KAKI BT AUTOHUB,Kaki Bt Ave 2,1.336834801,103.9009675
71339,OPP KAKI BT AUTOHUB,Kaki Bt Ave 2,1.33681468,103.9011212
72011,Blk 322,Jln Eunos,1.328165,103.9054836
72019,Opp Blk 322,Jln Eunos,1.328846284,103.9054651
72021,Blk 646,Bedok Reservoir Rd,1.330965312,103.9063219
